valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Popularidad,artistslist,numero_de_artistas,mainartist,duration_s,feat
0.162,2014,0.00617,['Coldplay'],0.545,267867,0.675,0,0FDzzruyVECATHXKHFs9eJ,0.00197,6,0.209,-6.474,1,A Sky Full of Stars,78,2014-05-19,0.0279,124.97,Popular,,1,Coldplay,267.867,0
0.35700000000000004,2014,0.101,"['Aaron Smith', 'Krono', 'Luvli']",0.72,198053,0.741,0,6WkJ2OK163XXS2oARUC9JM,1.41e-5,10,0.289,-6.529,0,Dancin (feat. Luvli) - Krono Remix,81,2014-11-07,0.0287,119.896,Popular,,3,Aaron Smith,198.053,1
0.742,2014,0.499,['Romeo Santos'],0.757,235133,0.632,0,5PycBIeabfvX3n9ILG7Vrv,0,2,0.0723,-6.83,1,Propuesta Indecente,76,2014-02-25,0.0549,122.936,Popular,,1,Romeo Santos,235.133,0
0.426,2014,0.385,['The Weeknd'],0.659,252227,0.381,0,2PIvq1pGrUjY007X5y1UpM,0,2,0.0972,-5.9220000000000015,0,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",78,2014-12-23,0.0304,119.844,Popular,,1,The Weeknd,252.227,0
0.45,2014,0.00821,"['Mr. Probz', 'Robin Schulz']",0.8290000000000001,208133,0.51,0,1HFfMOxCAT4GAwaPfCdmUs,0.00143,5,0.0829,-9.334,0,Waves - Robin Schulz Radio Edit,76,2014-02-07,0.0369,119.994,Popular,,2,Mr. Probz,208.133,1
0.6409999999999999,2014,0.00219,['The Script'],0.491,245467,0.885,0,37sINbJZcFdHFAsVNsPq1i,0,3,0.0741,-4.121,1,Superheroes,76,2014-09-15,0.0395,166.99200000000005,Popular,,1,The Script,245.467,0
0.348,2014,0.0287,"['Calvin Harris', 'John Newman']",0.414,212960,0.857,0,07nH4ifBxUB4lZcsf44Brn,0.00574,0,0.343,-4.078,0,Blame (feat. John Newman),76,2014-10-31,0.0808,128.024,Popular,,2,Calvin Harris,212.96,1
0.518,2015,0.00543,['BØRNS'],0.611,218107,0.797,0,2GiJYvgVaD2HtM8GqD9EgQ,0.00137,6,0.26,-7.6270000000000016,0,Electric Love,87,2015-10-16,0.0533,120.041,Popular,,1,BØRNS,218.107,0
0.337,2015,0.0678,['The Neighbourhood'],0.588,260173,0.521,0,5E30LdtzQTGqRvNd7l6kG5,0.149,10,0.123,-9.461,1,Daddy Issues,86,2015-10-30,0.0329,85.012,Popular,,1,The Neighbourhood,260.173,0
0.785,2015,0.0115,['Tame Impala'],0.64,216320,0.74,1,6K4t31amVTZDgR3sKmwUJJ,0.00678,4,0.16699999999999998,-4.083,1,The Less I Know The Better,85,2015-07-17,0.0284,116.879,Popular,,1,Tame Impala,216.32,0
0.512,2015,0.205,['Chris Stapleton'],0.392,293293,0.37,0,3fqwjXwUGN6vbzIwvyFMhx,0.0096,9,0.0821,-10.888,1,Tennessee Whiskey,79,2015-05-04,0.0298,48.718,Popular,,1,Chris Stapleton,293.293,0
0.672,2015,0.0371,['WILLOW'],0.764,196520,0.705,0,0y60itmpH0aPKsFiGxmtnh,1.94e-5,3,0.0943,-5.279,0,Wait a Minute!,83,2015-01-11,0.0278,101.003,Popular,,1,WILLOW,196.52,0
0.1,2015,0.969,['Lord Huron'],0.545,208212,0.366,0,0QZ5yyl6B6utIWkxeBDxQN,0.267,2,0.6409999999999999,-9.51,1,The Night We Met,76,2015-04-07,0.0378,86.99700000000001,Popular,,1,Lord Huron,208.212,0
0.13699999999999998,2015,0.0671,['The Weeknd'],0.585,242253,0.564,1,7fBv7CLKzipRk6EC6TWHOB,0,0,0.135,-7.063,0,The Hills,83,2015-08-28,0.0515,113.003,Popular,,1,The Weeknd,242.253,0
0.189,2015,0.223,['Bryson Tiller'],0.765,198293,0.35600000000000004,1,3pXF1nA74528Edde4of9CC,0,11,0.0963,-5.556,0,Don't,79,2015-10-02,0.195,96.991,Popular,,1,Bryson Tiller,198.293,0
0.446,2015,0.612,['Melanie Martinez'],0.68,179867,0.7290000000000001,1,4DpNNXFMMxQEKl7r0ykkWA,0,5,0.224,-5.077,1,Play Date,85,2015-08-14,0.0475,123.97,Popular,,1,Melanie Martinez,179.867,0
0.276,2015,0.107,['Bryson Tiller'],0.525,194613,0.433,1,43PuMrRfbyyuz4QpZ3oAwN,0,6,0.135,-10.598,1,Exchange,78,2015-10-02,0.185,160.108,Popular,,1,Bryson Tiller,194.613,0
0.315,2015,0.611,['blackbear'],0.63,245172,0.5,1,6y6jbcPG4Yn3Du4moXaenr,4.04e-5,1,0.114,-8.755,0,idfc,80,2015-02-14,0.0611,144.871,Popular,,1,blackbear,245.172,0
0.19,2015,0.47,"['Mac Miller', 'Miguel']",0.843,208080,0.435,1,6GnhWMhgJb7uyiiPEiEkDA,0,8,0.147,-8.442,1,Weekend (feat. Miguel),76,2015-09-18,0.17800000000000002,120.058,Popular,,2,Mac Miller,208.08,1
0.19,2015,0.324,['$uicideBoy$'],0.753,145078,0.679,1,5XAPpyIoYF3QXP34Hv8Pvx,4.2100000000000014e-5,5,0.423,-7.0920000000000005,0,Kill Yourself (Part III),79,2015-09-21,0.0349,105.977,Popular,,1,$uicideBoy$,145.078,0
0.648,2015,0.0462,['Twenty One Pilots'],0.7340000000000001,202333,0.637,0,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-5,4,0.0602,-5.6770000000000005,0,Stressed Out,84,2015-05-15,0.141,169.977,Popular,,1,Twenty One Pilots,202.333,0
0.113,2015,0.157,"['Roy Woods', 'Drake']",0.7090000000000001,251860,0.362,1,0PXp9QxBfSKGGpWUNaws2X,0,11,0.109,-9.814,1,Drama (feat. Drake),77,2015-07-31,0.055,122.043,Popular,,2,Roy Woods,251.86,1
0.123,2015,0.187,['Rae Sremmurd'],0.6890000000000001,212947,0.564,1,1Ser4X0TKttOvo8bgdytTP,0,2,0.0721,-6.226,1,Come Get Her,77,2015-01-06,0.136,185.023,Popular,,1,Rae Sremmurd,212.947,0
0.56,2015,0.00359,['Fall Out Boy'],0.393,228360,0.858,0,04aAxqtGp5pv12UXAg4pkq,0,4,0.102,-2.8680000000000003,0,Centuries,81,2015-01-20,0.0729,176.042,Popular,,1,Fall Out Boy,228.36,0
0.928,2015,0.00801,"['Mark Ronson', 'Bruno Mars']",0.856,269667,0.609,0,32OlwWuMpZ6b0aN2RZOeMS,8.149999999999999e-5,0,0.0344,-7.223,1,Uptown Funk (feat. Bruno Mars),82,2015-01-12,0.0824,114.988,Popular,,2,Mark Ronson,269.667,1
0.5660000000000001,2015,0.00835,['Twenty One Pilots'],0.645,214507,0.713,0,2Z8WuEywRWYTKe1NybPQEW,0,6,0.113,-5.355,1,Ride,81,2015-05-15,0.0393,74.98899999999998,Popular,,1,Twenty One Pilots,214.507,0
0.603,2015,0.00256,"['Fetty Wap', 'Remy Boyz']",0.618,196693,0.7170000000000001,1,5NQbUaeTEOGdD6hHcre0dZ,0,7,0.625,-5.738,1,679 (feat. Remy Boyz),77,2015-06-29,0.318,190.05,Popular,,2,Fetty Wap,196.693,1
0.0352,2015,0.194,['A$AP Rocky'],0.598,238307,0.252,1,4S7YHmlWwfwArgd8LfSPud,0.133,2,0.0992,-15.086,1,L$D,76,2015-05-26,0.0644,120.064,Popular,,1,A$AP Rocky,238.307,0
0.211,2015,0.56,['Cavetown'],0.8109999999999999,226073,0.266,0,7s8VgA8OjvwBUuigKzEGBx,1.05e-6,7,0.0962,-12.478,1,This Is Home,76,2015-08-03,0.0406,130.04399999999998,Popular,,1,Cavetown,226.073,0
0.28300000000000003,2015,0.369,"['Wiz Khalifa', 'Charlie Puth']",0.6890000000000001,229526,0.481,0,2JzZzZUQj3Qff7wapcbKjc,1.03e-6,10,0.0649,-7.502999999999999,1,See You Again (feat. Charlie Puth),82,2015,0.0815,80.025,Popular,,2,Wiz Khalifa,229.526,1
0.199,2015,0.17800000000000002,['X Ambassadors'],0.389,193547,0.665,0,7lGKEWMXVWWTt3X71Bv44I,7.32e-4,0,0.116,-6.169,1,Unsteady,77,2015-06-30,0.0644,117.055,Popular,,1,X Ambassadors,193.547,0
0.515,2015,0.835,['Justin Bieber'],0.609,233720,0.378,0,50kpGaPAhYJ3sGmk6vplg0,0,4,0.28,-9.828,1,Love Yourself,82,2015-11-13,0.438,100.418,Popular,,1,Justin Bieber,233.72,0
0.131,2015,0.00767,['Travis Scott'],0.713,262693,0.526,1,1wHZx0LgzFHyeIZkUydNXq,1.48e-4,1,0.124,-5.046,1,Antidote,77,2015-09-04,0.032,131.05,Popular,,1,Travis Scott,262.693,0
0.417,2015,0.4,"['Meghan Trainor', 'John Legend']",0.63,225053,0.53,0,2YlZnw2ikdb837oKMKjBkW,0,0,0.177,-7.258999999999999,1,Like I'm Gonna Lose You (feat. John Legend),80,2015-01-09,0.0434,108.038,Popular,,2,Meghan Trainor,225.053,1
0.354,2015,0.875,"['Rihanna', 'Kanye West', 'Paul McCartney']",0.5820000000000001,188238,0.272,0,78TTtXnFQPzwqlbtbwqN0y,0,2,0.13,-5.662000000000001,1,FourFiveSeconds,79,2015-01-24,0.0501,205.846,Popular,,3,Rihanna,188.238,1
0.501,2015,0.12,['Cavetown'],0.5760000000000001,179955,0.759,0,0vf2eBw2inhl8y61cYQMv2,0,3,0.121,-8.165,1,Devil Town,76,2015-11-09,0.0599,99.969,Popular,,1,Cavetown,179.955,0
0.583,2015,0.113,['The Weeknd'],0.705,213520,0.769,0,22VdIZQfgXJea34mQxlt81,0,9,0.105,-5.526,0,Can't Feel My Face,79,2015-08-28,0.0425,107.949,Popular,,1,The Weeknd,213.52,0
0.196,2015,0.0725,['$uicideBoy$'],0.8490000000000001,111020,0.648,1,4irYeuAi87yyGHcI4h9s0x,0.00592,7,0.0984,-6.188,1,Paris,76,2015-11-20,0.0832,106.075,Popular,,1,$uicideBoy$,111.02,0
0.41,2015,0.0797,['Justin Bieber'],0.654,200787,0.76,0,09CtPGIpYB4BrO8qb1RGsF,0,0,0.299,-3.669,0,Sorry,82,2015-11-13,0.045,99.945,Popular,,1,Justin Bieber,200.787,0
0.0713,2015,0.222,['The Weeknd'],0.5720000000000001,249040,0.631,1,4PhsKqMdgMEUSstTDAmMpg,0,7,0.135,-9.836,0,Often,77,2015-08-28,0.0476,134.078,Popular,,1,The Weeknd,249.04,0
0.595,2015,0.109,['One Direction'],0.73,192120,0.703,0,2K87XMYnUMqLcX3zvtAF4G,0,0,0.0657,-5.6720000000000015,0,Drag Me Down,81,2015-11-13,0.0369,138.113,Popular,,1,One Direction,192.12,0
0.74,2015,0.0215,['Flo Rida'],0.688,192191,0.7020000000000001,0,6Knv6wdA0luoMUuuoYi2i1,0,7,0.128,-4.792,0,My House,76,2015-04-07,0.0499,94.006,Popular,,1,Flo Rida,192.191,0
0.5770000000000001,2015,0.00462,['Tame Impala'],0.602,467587,0.8809999999999999,0,2X485T9Z5Ly0xyaghN73ed,0.0266,1,0.111,-5.875,0,Let It Happen,76,2015-07-17,0.0443,125.012,Popular,,1,Tame Impala,467.587,0
0.234,2015,0.862,['Amber Run'],0.389,273000,0.302,0,5zT5cMnMKoyruPj13TQXGx,0.00567,7,0.104,-12.485,0,I Found,76,2015-04-20,0.0438,124.956,Popular,,1,Amber Run,273,0
0.6759999999999999,2015,0.0438,['One Direction'],0.64,177973,0.6809999999999999,0,5dONhl6aXFuN86UBdayF6W,0,6,0.166,-5.362,1,Olivia,78,2015-11-13,0.0334,118.062,Popular,,1,One Direction,177.973,0
0.382,2015,0.0186,"['G-Eazy', 'Bebe Rexha']",0.757,251467,0.672,1,40YcuQysJ0KlGQTeGUosTC,0,0,0.158,-6.524,0,"Me, Myself & I",76,2015-12-04,0.0955,111.996,Popular,,2,G-Eazy,251.467,1
0.326,2015,0.919,"['Sam Smith', 'John Legend']",0.468,219536,0.19,0,64GRDrL1efgXclrhVCeuA0,0,4,0.107,-11.138,1,Lay Me Down,76,2015-11-06,0.0373,125.319,Popular,,2,Sam Smith,219.536,1
0.0808,2015,0.6940000000000001,"[""Olivia O'Brien""]",0.657,189000,0.355,0,0jllH0usRFD4LJkJnGK9Lf,4.27e-4,7,0.123,-12.044,1,Complicated,77,2015-08-09,0.0714,74.99,Popular,,1,"""Olivia OBrien""",189,0
0.395,2015,0.0509,['Rihanna'],0.7809999999999999,219306,0.728,1,0NTMtAO2BV4tnGvw9EgBVq,1.94e-6,1,0.257,-4.981,1,Bitch Better Have My Money,76,2015-03-26,0.0621,102.99,Popular,,1,Rihanna,219.306,0
0.7929999999999999,2015,0.59,['Justin Bieber'],0.845,205680,0.5670000000000001,0,4B0JvthVoAAuygILe3n4Bs,0.00141999999999999,5,0.0811,-8.118,0,What Do You Mean?,78,2015-11-13,0.0956,125.02,Popular,,1,Justin Bieber,205.68,0
0.174,2015,0.805,['Andra Day'],0.398,253342,0.316,0,0tV8pOpiNsKqUys0ilUcXz,0,1,0.295,-7.0310000000000015,1,Rise Up,76,2015-08-28,0.0368,118.582,Popular,,1,Andra Day,253.342,0
0.348,2015,0.965,['Ruth B.'],0.71,275280,0.0565,0,4h0zU3O9R5xzuTmNO7dNDU,0,7,0.0889,-15.099,1,Lost Boy,76,2015-08-21,0.0534,123.994,Popular,,1,Ruth B.,275.28,0
0.528,2015,0.0144,['X Ambassadors'],0.526,195200,0.862,0,0fYVliAYKHuPmECRs1pbRf,0.0597,2,0.229,-6.002999999999999,1,Renegades,76,2015-06-30,0.0905,90.052,Popular,,1,X Ambassadors,195.2,0
0.873,2015,0.53,['Meghan Trainor'],0.7559999999999999,176267,0.789,0,5k5fWendNngd89O8JKoE8L,7.11e-4,2,0.157,-7.0020000000000016,1,Better When I'm Dancin',76,2015-10-14,0.0324,127.987,Popular,,1,Meghan Trainor,176.267,0
0.6559999999999999,2015,0.00906,['Jason Derulo'],0.775,207719,0.68,0,7oGZAicScQt96OAW4AruYy,0,0,0.109,-5.507999999999999,0,Want to Want Me,76,2015-05-29,0.0629,114.025,Popular,,1,Jason Derulo,207.719,0
0.383,2015,1.05e-5,['KANA-BOON'],0.436,240133,0.934,0,21z1GxeHjfD3qkaF5CgCTO,0.136,2,0.321,-2.685,1,シルエット,76,2015-01-21,0.0507,91.488,Popular,,1,KANA-BOON,240.133,0
0.396,2015,0.0598,['One Direction'],0.647,230333,0.823,0,3NLnwwAQbbFKcEcV8hDItk,0,2,0.119,-5.231,1,Perfect,77,2015-11-13,0.0762,99.933,Popular,,1,One Direction,230.333,0
0.8490000000000001,2015,0.0343,['Little Mix'],0.7759999999999999,211786,0.875,0,6rmXhRIemCTPyMYZRDN7Qg,0,4,0.314,-5.535,1,Black Magic,77,2015-11-06,0.0575,111.988,Popular,,1,Little Mix,211.786,0
0.411,2015,0.0266,"['Pia Mia', 'Chris Brown', 'Tyga']",0.7120000000000001,207747,0.564,1,72Bz4ciRZPBcVSw0nrZDHi,0,8,0.0874,-6.527,1,Do It Again,76,2015-05-04,0.047,95.95,Popular,,3,Pia Mia,207.747,1
0.613,2015,0.31,['Avicii'],0.579,230613,0.736,0,2P4OICZRVAQcYAV2JReRfj,0,6,0.198,-3.863,0,Waiting For Love,79,2015-10-02,0.0527,127.999,Popular,,1,Avicii,230.613,0
0.236,2015,0.7290000000000001,['Petit Biscuit'],0.7829999999999999,237793,0.467,0,0hNduWmlWmEmuwEFcYvRu1,0.809,6,0.109,-9.474,1,Sunset Lover,76,2015,0.0503,90.838,Popular,,1,Petit Biscuit,237.793,0
0.802,2015,0.0352,['One Direction'],0.655,187427,0.6990000000000001,0,0HMjXBAZmSYOTTi33WpMso,0,11,0.064,-4.421,1,History,76,2015-11-13,0.0493,86.704,Popular,,1,One Direction,187.427,0
0.412,2015,0.211,['Coldplay'],0.491,258267,0.693,0,3RiPr603aXAoi4GHyXx0uy,6.92e-6,0,0.325,-6.487,0,Hymn for the Weekend,78,2015-12-04,0.0377,90.027,Popular,,1,Coldplay,258.267,0
0.225,2016,0.701,['James Arthur'],0.311,208827,0.485,0,55Am8neGJkdj2ADaM3aw5H,0,6,0.0726,-5.726,0,Train Wreck,88,2016-10-28,0.0365,77.355,Popular,,1,James Arthur,208.827,0
0.29100000000000004,2016,0.0689,['Post Malone'],0.556,223347,0.5379999999999999,1,75ZvA4QfFiZvzhj2xkaWAh,0,8,0.196,-5.408,0,I Fall Apart,83,2016-12-09,0.0382,143.95,Popular,,1,Post Malone,223.347,0
0.488,2016,0.245,['Ricky Montgomery'],0.639,216880,0.526,0,0MF5QHFzTUM2dYm6J7Vngt,2.43e-5,0,0.25,-6.697,1,Mr Loverman,82,2016-04-08,0.0256,130.033,Popular,,1,Ricky Montgomery,216.88,0
0.494,2016,0.695,['James Arthur'],0.358,211467,0.557,0,5uCax9HTNlzGybIStD3vDh,0,10,0.0902,-7.398,1,Say You Won't Let Go,86,2016-10-28,0.059,85.04299999999998,Popular,,1,James Arthur,211.467,0
0.5720000000000001,2016,0.16699999999999998,['Childish Gambino'],0.743,326933,0.34700000000000003,1,0wXuerDYiBnERgIpbb3JBR,0.00951,1,0.103,-11.174,1,Redbone,82,2016-12-02,0.121,160.143,Popular,,1,Childish Gambino,326.933,0
0.4920000000000001,2016,0.215,"['Post Malone', 'Quavo']",0.63,220293,0.804,1,3a1lNhkSLSkpJE4MSHpDu9,0,6,0.253,-4.183,1,Congratulations,82,2016-12-09,0.0363,123.146,Popular,,2,Post Malone,220.293,1
0.226,2016,0.787,['Post Malone'],0.412,257267,0.227,1,35r28RDot7nPE7y9K9H7l0,4.69e-6,0,0.282,-12.696,1,Feeling Whitney,80,2016-12-09,0.0359,80.111,Popular,,1,Post Malone,257.267,0
0.486,2016,0.141,"['The Weeknd', 'Daft Punk']",0.679,230453,0.5870000000000001,1,7MXVkk9YMctZqd1Srtv4MB,6.35e-6,7,0.13699999999999998,-7.015,1,Starboy,83,2016-11-25,0.276,186.003,Popular,,2,The Weeknd,230.453,1
0.423,2016,0.42,['Frank Ocean'],0.466,307151,0.5479999999999999,1,7eqoqGkKwgOaWNNHx90uEZ,1.01e-6,5,0.113,-9.362,0,Nights,79,2016-08-20,0.118,89.815,Popular,,1,Frank Ocean,307.151,0
0.6609999999999999,2016,0.414,"['The Chainsmokers', 'Halsey']",0.748,244960,0.524,0,7BKLCZ1jbUBVqRi2FVlTVw,0,8,0.111,-5.599,1,Closer,84,2016-07-29,0.0338,95.01,Popular,,2,The Chainsmokers,244.96,1
0.452,2016,0.782,['Frank Ocean'],0.5670000000000001,249191,0.388,1,2ZWlPOoWh0626oTaHrnl2a,3.09e-4,9,0.248,-9.579,0,Ivy,78,2016-08-20,0.0384,116.362,Popular,,1,Frank Ocean,249.191,0
0.5539999999999999,2016,0.67,['Frank Ocean'],0.544,184516,0.552,0,3xKsf9qdS1CyvXSMEid6g8,4.57e-5,9,0.415,-7.45,1,Pink + White,79,2016-08-20,0.0991,159.738,Popular,,1,Frank Ocean,184.516,0
0.507,2016,0.262,['Ricky Montgomery'],0.4320000000000001,249587,0.652,0,5jvgec3P4jyoZUPTy2pWDR,0,8,0.258,-4.9689999999999985,1,Line Without a Hook,78,2016-04-08,0.0285,190.028,Popular,,1,Ricky Montgomery,249.587,0
0.309,2016,0.233,['Post Malone'],0.675,256533,0.562,1,6eT7xZZlB2mwyzJ2sUKG6w,0,7,0.0816,-7.678,1,White Iverson,78,2016-12-09,0.0352,130.09799999999998,Popular,,1,Post Malone,256.533,0
0.29600000000000004,2016,0.11,['Rihanna'],0.6709999999999999,191600,0.314,1,4pAl7FkDMNBsjykPXo91B3,0,5,0.0825,-8.091000000000001,0,Needed Me,79,2016-01-28,0.244,110.898,Popular,,1,Rihanna,191.6,0
0.86,2016,0.013,['Bruno Mars'],0.853,206693,0.56,0,0KKkJNfGyhkQ5aFogxQAPU,0,1,0.0944,-4.961,1,That's What I Like,81,2016-11-17,0.0406,134.066,Popular,,1,Bruno Mars,206.693,0
0.127,2016,0.228,['Post Malone'],0.665,179613,0.498,1,5yuShbu70mtHXY0yLzCQLQ,0,5,0.0757,-8.185,1,Go Flex,78,2016-12-09,0.0832,81.96700000000001,Popular,,1,Post Malone,179.613,0
0.23,2016,0.0312,"['Rob $tone', 'J. Davi$', 'Spooks']",0.8859999999999999,177184,0.4270000000000001,1,5uDASfU19gDxSjW8cnCaBp,9.9e-4,6,0.0906,-10.028,1,Chill Bill (feat. J. Davi$ & Spooks),78,2016-06-17,0.145,108.034,Popular,,3,Rob $tone,177.184,1
0.18,2016,0.687,"['gnash', ""Olivia O'Brien""]",0.4920000000000001,251034,0.275,1,7vRriwrloYVaoAe3a9wJHe,0,6,0.101,-13.4,0,"i hate u, i love u (feat. olivia o'brien)",81,2016-03-25,0.3,92.6,Popular,,2,gnash,251.034,1
0.5479999999999999,2016,0.0841,['Twenty One Pilots'],0.732,195920,0.396,0,6i0V12jOa3mr6uu4WYhUBr,3.58e-5,4,0.105,-9.348,0,Heathens,81,2016-06-16,0.0286,90.024,Popular,,1,Twenty One Pilots,195.92,0
0.32299999999999995,2016,0.32299999999999995,['Rihanna'],0.685,186467,0.61,0,4mCf3vQf7z0Yseo0RxAi3V,0,0,0.102,-5.221,0,Desperado,78,2016-01-28,0.0439,94.384,Popular,,1,Rihanna,186.467,0
0.424,2016,0.775,['Russ'],0.7659999999999999,161985,0.5479999999999999,1,26OhjtaTamFocE08t83ml6,5.57e-6,10,0.1,-4.29,1,"Psycho, Pt. 2",78,2016-11-08,0.235,82.944,Popular,,1,Russ,161.985,0
0.0773,2016,0.931,['Frank Ocean'],0.421,177922,0.0952,0,34xTFwjPQ1dC6uJmleno7x,2.01e-4,6,0.126,-12.561,1,Godspeed,77,2016-08-20,0.0479,109.698,Popular,,1,Frank Ocean,177.922,0
0.439,2016,0.227,['Sik World'],0.8109999999999999,134197,0.609,1,1kFlDnWmBTvCBxxeGDpIdp,0,10,0.102,-8.376,1,7 Years (Remix),77,2016-06-04,0.0996,120.071,Popular,,1,Sik World,134.197,0
0.345,2016,0.0905,['Daniel Caesar'],0.7070000000000001,270847,0.238,1,1boXOL0ua7N2iCOUVI1p9F,2.42e-6,3,0.0842,-8.818,1,Japanese Denim,76,2016-10-21,0.0379,124.156,Popular,,1,Daniel Caesar,270.847,0
0.219,2016,0.784,['Frank Ocean'],0.444,248808,0.0924,0,2LMkwUfqC6S6s6qDVlEuzV,0,0,0.304,-15.605,1,White Ferrari,76,2016-08-20,0.0366,108.917,Popular,,1,Frank Ocean,248.808,0
0.34,2016,0.287,['Lukas Graham'],0.765,237300,0.473,0,5kqIPrATaCc2LqxVWzQGbk,0,10,0.391,-5.829,1,7 Years,80,2016-04-01,0.0514,119.992,Popular,,1,Lukas Graham,237.3,0
0.378,2016,0.0717,['Rihanna'],0.509,224000,0.637,1,5oO3drDxtziYU2H1X23ZIp,1.0800000000000003e-5,4,0.0789,-4.83,0,Love On The Brain,80,2016-01-28,0.0471,172.00599999999997,Popular,,1,Rihanna,224,0
0.33,2016,0.0549,['Rachel Platten'],0.564,204013,0.7140000000000001,0,37f4ITSlgPX81ad2EvmVQr,0,7,0.155,-4.987,1,Fight Song,80,2016-01-01,0.129,175.924,Popular,,1,Rachel Platten,204.013,0
0.479,2016,0.308,['James Arthur'],0.696,246880,0.5429999999999999,0,0VhgEqMTNZwYL1ARDLLNCX,0,11,0.0939,-6.164,1,Can I Be Him,79,2016-10-28,0.0489,107.969,Popular,,1,James Arthur,246.88,0
0.51,2016,0.111,['The Weeknd'],0.5820000000000001,260253,0.525,0,2Ch7LmS7r2Gy2kc64wv3Bz,0,1,0.134,-7.1629999999999985,0,Die For You,77,2016-11-25,0.0627,133.249,Popular,,1,The Weeknd,260.253,0
0.37,2016,0.00775999999999999,"['Drake', 'WizKid', 'Kyla']",0.792,173987,0.625,0,1zi7xx7UVEFkmKfv06H8x0,0.0018,1,0.329,-5.609,1,One Dance,81,2016-05-06,0.0536,103.967,Popular,,3,Drake,173.987,1
0.632,2016,0.034,['Bruno Mars'],0.818,225983,0.8029999999999999,0,6b8Be6ljOzmkOmFslEb23P,0,1,0.153,-4.282,1,24K Magic,78,2016-11-17,0.0797,106.97,Popular,,1,Bruno Mars,225.983,0
0.37,2016,0.0162,['Ariana Grande'],0.623,244453,0.7340000000000001,0,2meEiZKWkiN28gITzFwQo5,1.75e-6,9,0.145,-5.948,1,Into You,76,2016-05-20,0.107,107.853,Popular,,1,Ariana Grande,244.453,0
0.199,2016,0.7020000000000001,['Hippie Sabotage'],0.391,131272,0.396,0,7MiZjKawmXTsTNePyTfPyL,0.405,1,0.315,-8.621,0,Devil Eyes,81,2016-02-05,0.189,99.112,Popular,,1,Hippie Sabotage,131.272,0
0.8959999999999999,2016,0.152,['DNCE'],0.774,219147,0.753,1,76hfruVvmfQbw0eYn1nmeC,0,4,0.0371,-5.4460000000000015,0,Cake By The Ocean,79,2016-11-18,0.0517,119.002,Popular,,1,DNCE,219.147,0
0.157,2016,0.807,['Billie Eilish'],0.5760000000000001,189613,0.307,0,2VlLbhGLVJgdOW7kKdWWFc,3.55e-4,11,0.0792,-12.732,0,Six Feet Under,77,2016-11-17,0.0428,67.513,Popular,,1,Billie Eilish,189.613,0
0.508,2016,0.378,"['Hailee Steinfeld', 'Grey', 'Zedd']",0.728,181880,0.616,0,4Ce37cRWvM1vIGGynKcs22,0,4,0.105,-4.238,1,Starving,76,2016-07-22,0.0645,99.962,Popular,,3,Hailee Steinfeld,181.88,1
0.585,2016,0.428,"['The Weeknd', 'Daft Punk']",0.773,269187,0.8190000000000001,0,3dhjNA0jGA8vHBQ1VdD6vV,0,0,0.0679,-5.9460000000000015,0,I Feel It Coming,79,2016-11-25,0.118,92.987,Popular,,2,The Weeknd,269.187,1
0.7390000000000001,2016,0.255,"['Lil Wayne', 'Wiz Khalifa', 'Imagine Dragons', 'X Ambassadors', 'Logic', 'Ty Dolla $ign']",0.502,243491,0.7859999999999999,1,4dASQiO1Eoo3RJvt74FtXB,0,9,0.65,-4.378,0,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77,2016-06-24,0.317,169.021,Popular,,6,Lil Wayne,243.491,1
0.593,2016,0.103,"['Fifth Harmony', 'Ty Dolla $ign']",0.8029999999999999,214480,0.585,0,4tCtwWceOPWzenK2HAIJSb,3.94e-6,8,0.0644,-5.8610000000000015,1,Work from Home (feat. Ty Dolla $ign),78,2016-05-27,0.0432,105.017,Popular,,2,Fifth Harmony,214.48,1
0.438,2016,0.117,['ZAYN'],0.584,202747,0.7,1,0PDUDa38GO8lMxLCRc4lL1,0,11,0.0939,-4.275,1,PILLOWTALK,79,2016-03-25,0.0456,124.944,Popular,,1,ZAYN,202.747,0
0.465,2016,0.199,"['Calvin Harris', 'Rihanna']",0.63,222160,0.928,0,0azC730Exh71aQlOt9Zj3y,0.124,9,0.14800000000000002,-2.787,0,This Is What You Came For (feat. Rihanna),79,2016-04-29,0.0331,123.963,Popular,,2,Calvin Harris,222.16,1
0.422,2016,0.157,"['The Chainsmokers', 'Daya']",0.532,208373,0.8690000000000001,0,1i1fxkWeaMmKEB4T7zqbzK,0.00508,11,0.136,-5.0939999999999985,1,Don't Let Me Down,79,2016-02-05,0.172,159.803,Popular,,2,The Chainsmokers,208.373,1
0.246,2016,0.6559999999999999,"[""Olivia O'Brien""]",0.407,175467,0.416,0,6ATgDc6e4sPn84hvJsAmPt,0,6,0.0981,-8.915,0,hate u love u,78,2016-12-09,0.174,176.947,Popular,,1,"""Olivia OBrien""",175.467,0
